year,hs10,rate_cd,rate_txt,adval,method,note
2018,9014200000,C,3.25%,3.25,코드 행,
2018,9014800000,C,2%,2.0,코드 행,
2018,9014901000,C,3.25%,3.25,코드 행,
2018,9014909000,C,3.25%,3.25,코드 행,
2018,9015100000,C,3.25%,3.25,코드 행,
2018,9015200000,C,3.25%,3.25,코드 행,
2018,9015400000,C,3.25%,3.25,코드 행,
2018,9015801000,C,3.25%,3.25,코드 행,
2018,9015802000,C,3.25%,3.25,코드 행,
2018,9015803000,C,3.25%,3.25,코드 행,
2018,9015804000,C,3.25%,3.25,코드 행,
2018,9015805000,C,3.25%,3.25,코드 행,
2018,9015809000,C,3.25%,3.25,코드 행,
2018,9015900000,C,3.25%,3.25,코드 행,
2018,9018111000,C,4%,4.0,코드 행,
2018,9018119000,C,4%,4.0,코드 행,
2018,9018121000,C,2%,2.0,코드 행,
2018,9018129000,C,2%,2.0,코드 행,
2018,9018131000,C,4%,4.0,코드 행,
2018,9018139000,C,4%,4.0,코드 행,
2018,9018191000,C,4%,4.0,코드 행,
2018,9018192000,C,4%,4.0,코드 행,
2018,9018194000,C,4%,4.0,코드 행,
2018,9018197000,C,4%,4.0,코드 행,
2018,9018198000,C,4%,4.0,코드 행,
2018,9018199000,C,4%,4.0,코드 행,
2018,9018201000,C,4%,4.0,코드 행,
2018,9018209000,C,4%,4.0,코드 행,
2018,9018501010,C,4%,4.0,코드 행,
2018,9018501090,C,4%,4.0,코드 행,
2018,9018509000,C,4%,4.0,코드 행,
2018,9018902010,C,8%,8.0,부분 양허,- 기타
2018,9018902090,C,8%,8.0,부분 양허,- 기타
2018,9018908010,C,8%,8.0,부분 양허,- 기타
2018,9018908090,C,8%,8.0,부분 양허,- 기타
2018,9018909080,C,8%,8.0,부분 양허,- 기타
2018,9018909090,C,8%,8.0,부분 양허,- 기타
2018,9021500000,C,0%,0.0,코드 행,
2018,9021901000,C,0%,0.0,코드 행,
2018,9021908000,C,0%,0.0,코드 행,
2018,9021909000,C,0%,0.0,코드 행,
2018,9022120000,C,2%,2.0,코드 행,
2018,9022130000,C,2%,2.0,코드 행,
2018,9022141020,C,4%,4.0,코드 행,
2018,9022141030,C,4%,4.0,코드 행,
2018,9022141090,C,4%,4.0,코드 행,
2018,9022142000,C,4%,4.0,코드 행,
2018,9022191000,C,2%,2.0,코드 행,
2018,9022192000,C,2%,2.0,코드 행,
2018,9022199000,C,2%,2.0,코드 행,
2018,9022211010,C,2%,2.0,코드 행,
2018,9022211020,C,2%,2.0,코드 행,
2018,9022211030,C,2%,2.0,코드 행,
2018,9022211090,C,2%,2.0,코드 행,
2018,9022212000,C,2%,2.0,코드 행,
2018,9022291000,C,2%,2.0,코드 행,
2018,9022292000,C,2%,2.0,코드 행,
2018,9022299000,C,2%,2.0,코드 행,
2018,9022300000,C,2%,2.0,코드 행,
2018,9022909010,C,4%,4.0,코드 행,
2018,9023001000,C,2.25%,2.25,코드 행,
2018,9023009000,C,2.25%,2.25,코드 행,
2018,9024101000,C,2%,2.0,코드 행,
2018,9024102000,C,2%,2.0,코드 행,
2018,9024103000,C,2%,2.0,코드 행,
2018,9024104000,C,2%,2.0,코드 행,
2018,9024105000,C,2%,2.0,코드 행,
2018,9024106000,C,2%,2.0,코드 행,
2018,9024109000,C,2%,2.0,코드 행,
2018,9024801010,C,2%,2.0,코드 행,
2018,9024801020,C,2%,2.0,코드 행,
2018,9024801090,C,2%,2.0,코드 행,
2018,9024809010,C,2%,2.0,코드 행,
2018,9024809020,C,2%,2.0,코드 행,
2018,9024809090,C,2%,2.0,코드 행,
2018,9024901000,C,2%,2.0,코드 행,
2018,9024909000,C,2%,2.0,코드 행,
2018,9025191000,C,2%,2.0,코드 행,
2018,9025192010,C,2%,2.0,코드 행,
2018,9025192090,C,2%,2.0,코드 행,
2018,9025801000,C,8%,8.0,부분 양허,- 기타
2018,9025802000,C,8%,8.0,부분 양허,- 기타
2018,9025803090,C,8%,8.0,부분 양허,- 기타
2018,9025809000,C,8%,8.0,부분 양허,- 기타
2018,9025900000,C,2%,2.0,코드 행,
2018,9027100000,C,2%,2.0,부분 양허,- 기타
2018,9027200000,C,0%,0.0,코드 행,
2018,9027301000,C,0%,0.0,코드 행,
2018,9027302000,C,0%,0.0,코드 행,
2018,9027303000,C,0%,0.0,코드 행,
2018,9027501000,C,0%,0.0,코드 행,
2018,9027502000,C,0%,0.0,코드 행,
2018,9027503000,C,0%,0.0,코드 행,
2018,9027504000,C,0%,0.0,코드 행,
2018,9027509000,C,0%,0.0,코드 행,
2018,9027801000,C,0%,0.0,코드 행,
2018,9027802010,C,0%,0.0,코드 행,
2018,9027802020,C,0%,0.0,코드 행,
2018,9027802030,C,0%,0.0,코드 행,
2018,9027802040,C,0%,0.0,코드 행,
2018,9027802050,C,2%,2.0,부분 양허,- 기타
2018,9027802090,C,0%,0.0,코드 행,
2018,9027901000,C,2%,2.0,코드 행,
2018,9027909010,C,0%,0.0,코드 행,
2018,9027909091,C,2%,2.0,코드 행,
2018,9027909099,C,0%,0.0,코드 행,
2018,9028301010,C,5.625%,5.625,코드 행,
2018,9028301020,C,5.625%,5.625,코드 행,
2018,9028302000,C,5.625%,5.625,코드 행,
2018,9028900000,C,5.625%,5.625,코드 행,
2018,9030100000,C,0%,0.0,부분 양허,- 기타
2018,9030201010,C,3.25%,3.25,코드 행,
2018,9030201090,C,2%,2.0,부분 양허,- 기타
2018,9030202000,C,2%,2.0,부분 양허,- 기타
2018,9030310000,C,3.25%,3.25,코드 행,
2018,9030320000,C,2%,2.0,부분 양허,- 기타
2018,9030331000,C,3.25%,3.25,코드 행,
2018,9030332000,C,3.25%,3.25,코드 행,
2018,9030333000,C,3.25%,3.25,코드 행,
2018,9030334000,C,13%,13.0,부분 양허,- 기타
2018,9030335000,C,3.25%,3.25,코드 행,
2018,9030336000,C,3.25%,3.25,코드 행,
2018,9030339000,C,13%,13.0,부분 양허,- 저항측정기기
2018,9030391000,C,2%,2.0,부분 양허,- 기타
2018,9030392000,C,2%,2.0,부분 양허,- 기타
2018,9030393000,C,2%,2.0,부분 양허,- 기타
2018,9030394000,C,2%,2.0,부분 양허,- 기타
2018,9030395000,C,2%,2.0,부분 양허,- 기타
2018,9030396000,C,2%,2.0,부분 양허,- 기타
2018,9030399000,C,2%,2.0,부분 양허,- 기타
2018,9030401000,C,0%,0.0,부분 양허,- 기타
2018,9030402000,C,0%,0.0,부분 양허,- 기타
2018,9030403000,C,0%,0.0,부분 양허,- 기타
2018,9030404000,C,0%,0.0,부분 양허,- 기타
2018,9030409000,C,0%,0.0,부분 양허,- 기타
2018,9030820000,C,0%,0.0,부분 양허,- 기타
2018,9030840000,C,2%,2.0,부분 양허,- 기타
2018,9030890000,C,2%,2.0,부분 양허,- 기타
2018,9030901000,C,0%,0.0,코드 행,
2018,9030909000,C,3.25%,3.25,코드 행,
2018,9031100000,C,2%,2.0,코드 행,
2018,9031200000,C,8%,8.0,부분 양허,- 기타
2018,9031411000,C,0%,0.0,코드 행,
2018,9031412000,C,0%,0.0,코드 행,
2018,9031419000,C,0%,0.0,코드 행,
2018,9031491000,C,2%,2.0,코드 행,
2018,9031492000,C,2%,2.0,코드 행,
2018,9031493000,C,2%,2.0,코드 행,
2018,9031494010,C,0%,0.0,코드 행,
2018,9031494090,C,2%,2.0,코드 행,
2018,9031499000,C,2%,2.0,코드 행,
2018,9031801000,C,4%,4.0,부분 양허,- 기타
2018,9031802000,C,4%,4.0,부분 양허,- 기타
2018,9031809010,C,4%,4.0,부분 양허,- 기타
2018,9031809020,C,4%,4.0,부분 양허,- 기타
2018,9031809030,C,4%,4.0,부분 양허,- 기타
2018,9031809040,C,4%,4.0,부분 양허,- 기타
2018,9031809050,C,4%,4.0,부분 양허,- 기타
2018,9031809060,C,4%,4.0,부분 양허,- 기타
2018,9031809070,C,4%,4.0,부분 양허,- 기타
2018,9031809080,C,4%,4.0,부분 양허,- 기타
2018,9031809091,C,0%,0.0,코드 행,
2018,9031809099,C,4%,4.0,부분 양허,- 기타
2018,9031901010,C,0%,0.0,코드 행,
2018,9031901090,C,0%,0.0,코드 행,
2018,9031909000,C,2%,2.0,코드 행,
2018,9032200000,C,2%,2.0,코드 행,
2018,9032811010,C,2%,2.0,코드 행,
2018,9032811090,C,2%,2.0,코드 행,
2018,9032812010,C,2%,2.0,코드 행,
2018,9032812091,C,2%,2.0,코드 행,
2018,9032812099,C,2%,2.0,코드 행,
2018,9032819010,C,2%,2.0,코드 행,
2018,9032819090,C,2%,2.0,코드 행,
2018,9504309000,C,0%,0.0,코드 행,
2018,9504501000,C,0%,0.0,코드 행,
2018,9504509000,C,0%,0.0,코드 행,
2018,9620000000,C,13%,13.0,부분 양허,"- 목제품, 제7326.90.9000호,     제7616.99.9090호의 것 또는 제8487.90.909"
2019,3215110000,C,0%,0.0,코드 행,
2019,3215190000,C,0%,0.0,코드 행,
2019,3506911000,C,0%,0.0,코드 행,
2019,3701301000,C,0%,0.0,코드 행,
2019,3701309100,C,0%,0.0,코드 행,
2019,3701309200,C,0%,0.0,코드 행,
2019,3701309930,C,0%,0.0,코드 행,
2019,3701309990,C,0%,0.0,코드 행,
2019,3701991000,C,0%,0.0,코드 행,
2019,3701999100,C,0%,0.0,코드 행,
2019,3701999200,C,0%,0.0,코드 행,
2019,3701999920,C,0%,0.0,코드 행,
2019,3701999990,C,0%,0.0,코드 행,
2019,3705009010,C,0%,0.0,코드 행,
2019,3705009090,C,0%,0.0,코드 행,
2019,3707901010,C,0%,0.0,코드 행,
2019,3707901020,C,0%,0.0,코드 행,
2019,3707901090,C,0%,0.0,코드 행,
2019,3707902100,C,0%,0.0,코드 행,
2019,3707902910,C,0%,0.0,코드 행,
2019,3707902920,C,0%,0.0,코드 행,
2019,3707902990,C,0%,0.0,코드 행,
2019,3707903100,C,0%,0.0,코드 행,
2019,3707903910,C,0%,0.0,코드 행,
2019,3707903920,C,0%,0.0,코드 행,
2019,3707903990,C,0%,0.0,코드 행,
2019,3707909100,C,0%,0.0,코드 행,
2019,3707909200,C,0%,0.0,코드 행,
2019,3707909300,C,0%,0.0,코드 행,
2019,3707909400,C,0%,0.0,코드 행,
2019,3707909900,C,0%,0.0,코드 행,
2019,3907992000,C,0%,0.0,코드 행,
2019,3919900000,C,6.5%,6.5,부분 양허,- 기타
2019,3923100000,C,6.5%,6.5,부분 양허,- 기타
2019,3923900000,C,6.5%,6.5,부분 양허,- 기타
2019,4911990000,C,0%,0.0,코드 행,
2019,5911900000,C,13%,13.0,부분 양허,- 기타
2019,6307909000,C,30%,30.0,부분 양허,- 기타
2019,8414109010,C,0%,0.0,코드 행,
2019,8414109020,C,0%,0.0,코드 행,
2019,8414592000,C,6.5%,6.5,코드 행,
2019,8419502000,C,0%,0.0,코드 행,
2019,8420105000,C,0%,0.0,코드 행,
2019,8421293010,C,0%,0.0,코드 행,
2019,8421299010,C,0%,0.0,코드 행,
2019,8421399011,C,0%,0.0,코드 행,
2019,8421399021,C,0%,0.0,코드 행,
2019,8421399091,C,0%,0.0,코드 행,
2019,8421999021,C,0%,0.0,코드 행,
2019,8421999031,C,0%,0.0,코드 행,
2019,8421999091,C,0%,0.0,코드 행,
2019,8423201000,C,13%,13.0,부분 양허,- 기타
2019,8423301000,C,0%,0.0,코드 행,
2019,8423811000,C,0%,0.0,코드 행,
2019,8423821000,C,0%,0.0,코드 행,
2019,8423891000,C,13%,13.0,부분 양허,- 기타
2019,8423899010,C,0%,0.0,코드 행,
2019,8423901011,C,0%,0.0,코드 행,
2019,8423901091,C,0%,0.0,코드 행,
2019,8423909010,C,0%,0.0,코드 행,
2019,8424892000,C,0%,0.0,코드 행,
2019,8424909020,C,0%,0.0,코드 행,
2019,8442301000,C,0%,0.0,코드 행,
2019,8442302000,C,0%,0.0,코드 행,
2019,8442303000,C,0%,0.0,코드 행,
2019,8442305000,C,0%,0.0,코드 행,
2019,8442309000,C,0%,0.0,부분 양허,- 기타
2019,8442401000,C,0%,0.0,코드 행,
2019,8442402000,C,0%,0.0,코드 행,
2019,8442409000,C,0%,0.0,코드 행,
2019,8442500000,C,0%,0.0,코드 행,
2019,8443311010,C,0%,0.0,코드 행,
2019,8443311020,C,0%,0.0,코드 행,
2019,8443311030,C,0%,0.0,코드 행,
2019,8443311090,C,0%,0.0,코드 행,
2019,8443312000,C,0%,0.0,코드 행,
2019,8443313010,C,0%,0.0,코드 행,
2019,8443313020,C,0%,0.0,코드 행,
2019,8443314000,C,0%,0.0,코드 행,
2019,8443321010,C,0%,0.0,코드 행,
2019,8443321020,C,0%,0.0,코드 행,
2019,8443321030,C,0%,0.0,코드 행,
2019,8443321090,C,0%,0.0,코드 행,
2019,8443322000,C,0%,0.0,코드 행,
2019,8443323000,C,0%,0.0,코드 행,
2019,8443324010,C,0%,0.0,코드 행,
2019,8443324020,C,0%,0.0,코드 행,
2019,8443325010,C,0%,0.0,코드 행,
2019,8443325090,C,0%,0.0,코드 행,
2019,8443391010,C,0%,0.0,코드 행,
2019,8443391090,C,0%,0.0,코드 행,
2019,8443392010,C,0%,0.0,코드 행,
2019,8443392020,C,0%,0.0,코드 행,
2019,8443393010,C,0%,0.0,코드 행,
2019,8443393020,C,0%,0.0,코드 행,
2019,8443394000,C,0%,0.0,코드 행,
2019,8443399000,C,0%,0.0,코드 행,
2019,8443911010,C,0%,0.0,코드 행,
2019,8443911020,C,0%,0.0,코드 행,
2019,8443911090,C,0%,0.0,부분 양허,- 기타
2019,8443919000,C,0%,0.0,코드 행,
2019,8443991000,C,0%,0.0,코드 행,
2019,8443992000,C,0%,0.0,코드 행,
2019,8443993000,C,0%,0.0,코드 행,
2019,8443994010,C,0%,0.0,코드 행,
2019,8443994020,C,0%,0.0,코드 행,
2019,8443994030,C,0%,0.0,코드 행,
2019,8443994090,C,0%,0.0,코드 행,
2019,8443995000,C,0%,0.0,코드 행,
2019,8443999000,C,0%,0.0,코드 행,
2019,8456111000,C,0%,0.0,코드 행,
2019,8456121000,C,0%,0.0,코드 행,
2019,8456400000,C,13%,13.0,부분 양허,- 기타
2019,8466931000,C,0%,0.0,코드 행,
2019,8471601090,C,0%,0.0,코드 행,
2019,8472100000,C,0%,0.0,코드 행,
2019,8472901010,C,0%,0.0,코드 행,
2019,8472901020,C,0%,0.0,코드 행,
2019,8472901040,C,0%,0.0,코드 행,
2019,8472901050,C,0%,0.0,코드 행,
2019,8472901090,C,0%,0.0,코드 행,
2019,8472902000,C,0%,0.0,코드 행,
2019,8472903000,C,0%,0.0,코드 행,
2019,8472904000,C,0%,0.0,코드 행,
2019,8472905000,C,0%,0.0,코드 행,
2019,8472906000,C,0%,0.0,코드 행,
2019,8472909000,C,13%,13.0,부분 양허,"- 자동타자기, 전동식 타자기 또는 수동식 타자기"
2019,8473309010,C,0%,0.0,코드 행,
2019,8473309090,C,0%,0.0,코드 행,
2019,8473401000,C,0%,0.0,코드 행,
2019,8473402000,C,0%,0.0,코드 행,
2019,8473409000,C,0%,0.0,부분 양허,- 기타
2019,8475210000,C,0%,0.0,코드 행,
2019,8475902000,C,0%,0.0,코드 행,
2019,8476894000,C,0%,0.0,코드 행,
2019,8476901000,C,0%,0.0,코드 행,
2019,8479892010,C,0%,0.0,코드 행,
2019,8479899099,C,13%,13.0,부분 양허,- 자동 마그네틱 테이프 제조기
2019,8479905010,C,0%,0.0,코드 행,
2019,8486101000,C,0%,0.0,코드 행,
2019,8486102000,C,0%,0.0,코드 행,
2019,8486103011,C,0%,0.0,코드 행,
2019,8486103019,C,0%,0.0,코드 행,
2019,8486103020,C,0%,0.0,코드 행,
2019,8486103090,C,0%,0.0,코드 행,
2019,8486104011,C,0%,0.0,코드 행,
2019,8486104019,C,0%,0.0,코드 행,
2019,8486104021,C,0%,0.0,코드 행,
2019,8486104029,C,0%,0.0,코드 행,
2019,8486105010,C,0%,0.0,코드 행,
2019,8486105020,C,0%,0.0,코드 행,
2019,8486105030,C,0%,0.0,코드 행,
2019,8486109000,C,0%,0.0,코드 행,
2019,8486201000,C,0%,0.0,코드 행,
2019,8486202100,C,0%,0.0,코드 행,
2019,8486202210,C,0%,0.0,코드 행,
2019,8486202290,C,0%,0.0,코드 행,
2019,8486202310,C,0%,0.0,코드 행,
2019,8486202390,C,0%,0.0,코드 행,
2019,8486203000,C,0%,0.0,코드 행,
2019,8486204000,C,0%,0.0,코드 행,
2019,8486205110,C,0%,0.0,코드 행,
2019,8486205190,C,0%,0.0,코드 행,
2019,8486205910,C,0%,0.0,코드 행,
2019,8486205990,C,0%,0.0,코드 행,
2019,8486206010,C,0%,0.0,코드 행,
2019,8486206020,C,0%,0.0,코드 행,
2019,8486206091,C,0%,0.0,코드 행,
2019,8486206099,C,0%,0.0,코드 행,
2019,8486207000,C,0%,0.0,코드 행,
2019,8486208110,C,0%,0.0,코드 행,
2019,8486208120,C,0%,0.0,코드 행,
2019,8486208190,C,0%,0.0,코드 행,
2019,8486208410,C,0%,0.0,코드 행,
2019,8486208420,C,0%,0.0,코드 행,
2019,8486208490,C,0%,0.0,코드 행,
2019,8486209110,C,0%,0.0,코드 행,
2019,8486209120,C,0%,0.0,코드 행,
2019,8486209190,C,0%,0.0,코드 행,
2019,8486209200,C,0%,0.0,코드 행,
2019,8486209310,C,0%,0.0,코드 행,
2019,8486209321,C,0%,0.0,코드 행,
2019,8486209329,C,0%,0.0,코드 행,
2019,8486209390,C,0%,0.0,코드 행,
2019,8486209400,C,0%,0.0,코드 행,
2019,8486209500,C,0%,0.0,코드 행,
2019,8486209600,C,0%,0.0,코드 행,
2019,8486209900,C,0%,0.0,코드 행,
2019,8486301000,C,0%,0.0,코드 행,
2019,8486302000,C,0%,0.0,코드 행,
2019,8486303010,C,0%,0.0,코드 행,
2019,8486303020,C,0%,0.0,코드 행,
2019,8486303030,C,0%,0.0,코드 행,
2019,8486303042,C,0%,0.0,코드 행,
2019,8486303043,C,0%,0.0,코드 행,
2019,8486303049,C,0%,0.0,코드 행,
2019,8486304010,C,0%,0.0,코드 행,
2019,8486304090,C,0%,0.0,코드 행,
2019,8486305011,C,0%,0.0,코드 행,
2019,8486305019,C,0%,0.0,코드 행,
2019,8486305020,C,0%,0.0,코드 행,
2019,8486305041,C,0%,0.0,코드 행,
2019,8486305042,C,0%,0.0,코드 행,
2019,8486305049,C,0%,0.0,코드 행,
2019,8486305051,C,0%,0.0,코드 행,
2019,8486305052,C,0%,0.0,코드 행,
2019,8486305059,C,0%,0.0,코드 행,
2019,8486306010,C,0%,0.0,코드 행,
2019,8486306020,C,0%,0.0,코드 행,
2019,8486306030,C,0%,0.0,코드 행,
2019,8486306090,C,0%,0.0,코드 행,
2019,8486307000,C,0%,0.0,코드 행,
2019,8486308000,C,0%,0.0,코드 행,
2019,8486309020,C,0%,0.0,코드 행,
2019,8486309090,C,0%,0.0,코드 행,
2019,8486401010,C,0%,0.0,코드 행,
2019,8486401020,C,0%,0.0,코드 행,
2019,8486401030,C,0%,0.0,코드 행,
2019,8486401040,C,0%,0.0,코드 행,
2019,8486401090,C,0%,0.0,코드 행,
2019,8486402010,C,0%,0.0,코드 행,
2019,8486402020,C,0%,0.0,코드 행,
2019,8486402031,C,0%,0.0,코드 행,
2019,8486402039,C,0%,0.0,코드 행,
2019,8486402040,C,0%,0.0,코드 행,
2019,8486402050,C,0%,0.0,코드 행,
2019,8486402070,C,0%,0.0,코드 행,
2019,8486402080,C,0%,0.0,코드 행,
2019,8486402091,C,0%,0.0,코드 행,
2019,8486402092,C,0%,0.0,코드 행,
2019,8486402093,C,0%,0.0,코드 행,
2019,8486402094,C,0%,0.0,코드 행,
2019,8486402095,C,0%,0.0,코드 행,
2019,8486402099,C,0%,0.0,코드 행,
2019,8486403010,C,0%,0.0,코드 행,
2019,8486403020,C,0%,0.0,코드 행,
2019,8486403090,C,0%,0.0,코드 행,
2019,8486901010,C,0%,0.0,코드 행,
2019,8486901020,C,0%,0.0,코드 행,
2019,8486902010,C,0%,0.0,코드 행,
2019,8486902020,C,0%,0.0,코드 행,
2019,8486903010,C,0%,0.0,코드 행,
2019,8486903020,C,0%,0.0,코드 행,
2019,8486903030,C,0%,0.0,코드 행,
2019,8486903040,C,0%,0.0,코드 행,
2019,8486904010,C,0%,0.0,코드 행,
2019,8486904020,C,0%,0.0,코드 행,
2019,8504401010,C,0%,0.0,코드 행,
2019,8504401090,C,4%,4.0,코드 행,
2019,8504402011,C,0%,0.0,코드 행,
2019,8504402019,C,4%,4.0,코드 행,
2019,8504402091,C,0%,0.0,코드 행,
2019,8504402099,C,4%,4.0,코드 행,
2019,8504403010,C,0%,0.0,코드 행,
2019,8504403090,C,6.5%,6.5,코드 행,
2019,8504404010,C,0%,0.0,코드 행,
2019,8504404090,C,6.5%,6.5,코드 행,
2019,8504405010,C,0%,0.0,코드 행,
2019,8504405090,C,6.5%,6.5,코드 행,
2019,8504409011,C,0%,0.0,코드 행,
2019,8504409019,C,0%,0.0,코드 행,
2019,8504409091,C,0%,0.0,코드 행,
2019,8504409099,C,6.5%,6.5,코드 행,
2019,8504501010,C,0%,0.0,코드 행,
2019,8504501090,C,4.333%,4.333,코드 행,
2019,8504502010,C,0%,0.0,코드 행,
2019,8504502090,C,4.333%,4.333,코드 행,
2019,8504509010,C,0%,0.0,코드 행,
2019,8504509090,C,4.333%,4.333,코드 행,
2019,8504901000,C,0%,0.0,코드 행,
2019,8504909000,C,0%,0.0,코드 행,
2019,8505901010,C,0%,0.0,코드 행,
2019,8514301000,C,0%,0.0,코드 행,
2019,8514902000,C,0%,0.0,코드 행,
2019,8515191000,C,0%,0.0,코드 행,
2019,8515902000,C,0%,0.0,코드 행,
2019,8517611000,C,0%,0.0,코드 행,
2019,8517619000,C,0%,0.0,코드 행,
2019,8517621000,C,0%,0.0,코드 행,
2019,8517622010,C,0%,0.0,코드 행,
2019,8517622020,C,0%,0.0,코드 행,
2019,8517622090,C,0%,0.0,코드 행,
2019,8517623110,C,0%,0.0,코드 행,
2019,8517623120,C,0%,0.0,코드 행,
2019,8517623190,C,0%,0.0,코드 행,
2019,8517623210,C,0%,0.0,코드 행,
2019,8517623220,C,0%,0.0,코드 행,
2019,8517623290,C,0%,0.0,코드 행,
2019,8517623310,C,0%,0.0,코드 행,
2019,8517623320,C,0%,0.0,코드 행,
2019,8517623390,C,0%,0.0,코드 행,
2019,8517623410,C,0%,0.0,코드 행,
2019,8517623420,C,0%,0.0,코드 행,
2019,8517623430,C,0%,0.0,코드 행,
2019,8517623490,C,0%,0.0,코드 행,
2019,8517623510,C,0%,0.0,코드 행,
2019,8517623520,C,0%,0.0,코드 행,
2019,8517623590,C,0%,0.0,코드 행,
2019,8517623900,C,0%,0.0,코드 행,
2019,8517624010,C,0%,0.0,코드 행,
2019,8517624020,C,0%,0.0,코드 행,
2019,8517624090,C,0%,0.0,코드 행,
2019,8517625000,C,0%,0.0,코드 행,
2019,8517626020,C,0%,0.0,코드 행,
2019,8517626031,C,0%,0.0,코드 행,
2019,8517626039,C,0%,0.0,코드 행,
2019,8517626050,C,0%,0.0,코드 행,
2019,8517626060,C,0%,0.0,코드 행,
2019,8517626090,C,0%,0.0,코드 행,
2019,8517627000,C,0%,0.0,코드 행,
2019,8517629000,C,0%,0.0,코드 행,
2019,8517691100,C,0%,0.0,코드 행,
2019,8517691211,C,0%,0.0,코드 행,
2019,8517691219,C,0%,0.0,코드 행,
2019,8517691290,C,0%,0.0,코드 행,
2019,8517691900,C,0%,0.0,코드 행,
2019,8517692000,C,0%,0.0,코드 행,
2019,8517699000,C,0%,0.0,코드 행,
2019,8517701010,C,0%,0.0,코드 행,
2019,8517701021,C,0%,0.0,코드 행,
2019,8517701022,C,0%,0.0,코드 행,
2019,8517701023,C,0%,0.0,코드 행,
2019,8517701029,C,0%,0.0,코드 행,
2019,8517701090,C,0%,0.0,코드 행,
2019,8517702000,C,0%,0.0,코드 행,
2019,8517703010,C,0%,0.0,코드 행,
2019,8517703021,C,0%,0.0,코드 행,
2019,8517703022,C,0%,0.0,코드 행,
2019,8517703029,C,0%,0.0,코드 행,
2019,8517703031,C,0%,0.0,코드 행,
2019,8517703032,C,0%,0.0,코드 행,
2019,8517703039,C,0%,0.0,코드 행,
2019,8517703041,C,0%,0.0,코드 행,
2019,8517703049,C,0%,0.0,코드 행,
2019,8517703050,C,0%,0.0,코드 행,
2019,8517703061,C,0%,0.0,코드 행,
2019,8517703069,C,0%,0.0,코드 행,
2019,8517703070,C,0%,0.0,코드 행,
2019,8517703090,C,0%,0.0,코드 행,
2019,8517704011,C,0%,0.0,코드 행,
2019,8517704019,C,0%,0.0,코드 행,
2019,8517704020,C,0%,0.0,코드 행,
2019,8517704090,C,0%,0.0,코드 행,
2019,8518101000,C,0%,0.0,코드 행,
2019,8518109010,C,8%,8.0,코드 행,
2019,8518109090,C,8%,8.0,코드 행,
2019,8518210000,C,8%,8.0,코드 행,
2019,8518220000,C,8%,8.0,코드 행,
2019,8518291000,C,0%,0.0,코드 행,
2019,8518299000,C,8%,8.0,코드 행,
2019,8518304000,C,0%,0.0,코드 행,
2019,8518309000,C,8%,8.0,코드 행,
2019,8518400000,C,4%,4.0,코드 행,
2019,8518500000,C,0%,0.0,코드 행,
2019,8518901000,C,0%,0.0,코드 행,
2019,8518909000,C,0%,0.0,코드 행,
2019,8519811000,C,0%,0.0,코드 행,
2019,8519812100,C,0%,0.0,코드 행,
2019,8519812210,C,0%,0.0,코드 행,
2019,8519812220,C,0%,0.0,코드 행,
2019,8519812290,C,0%,0.0,코드 행,
2019,8519812310,C,0%,0.0,코드 행,
2019,8519812320,C,0%,0.0,코드 행,
2019,8519812390,C,0%,0.0,코드 행,
2019,8519812900,C,0%,0.0,코드 행,
2019,8519813000,C,0%,0.0,코드 행,
2019,8519814111,C,0%,0.0,코드 행,
2019,8519814112,C,0%,0.0,코드 행,
2019,8519814119,C,0%,0.0,코드 행,
2019,8519814190,C,0%,0.0,코드 행,
2019,8519814200,C,0%,0.0,코드 행,
2019,8519814300,C,0%,0.0,코드 행,
2019,8519815020,C,0%,0.0,코드 행,
2019,8519815030,C,0%,0.0,코드 행,
2019,8519815090,C,0%,0.0,코드 행,
2019,8519819000,C,0%,0.0,코드 행,
2019,8519891000,C,0%,0.0,코드 행,
2019,8519893000,C,0%,0.0,코드 행,
2019,8519899010,C,0%,0.0,부분 양허,- 기타
2019,8519899020,C,0%,0.0,코드 행,
2019,8521100000,C,0%,0.0,코드 행,
2019,8521901000,C,4%,4.0,코드 행,
2019,8521909000,C,4%,4.0,코드 행,
2019,8522901020,C,0%,0.0,코드 행,
2019,8522901090,C,0%,0.0,코드 행,
2019,8522902000,C,0%,0.0,코드 행,
2019,8522909010,C,0%,0.0,코드 행,
2019,8522909020,C,0%,0.0,코드 행,
2019,8522909090,C,0%,0.0,코드 행,
2019,8523210000,C,0%,0.0,코드 행,
2019,8523291110,C,0%,0.0,코드 행,
2019,8523291120,C,0%,0.0,코드 행,
2019,8523291130,C,0%,0.0,코드 행,
2019,8523291200,C,0%,0.0,코드 행,
2019,8523291900,C,0%,0.0,코드 행,
2019,8523292111,C,0%,0.0,코드 행,
2019,8523292119,C,0%,0.0,코드 행,
2019,8523292121,C,0%,0.0,코드 행,
2019,8523292129,C,0%,0.0,코드 행,
2019,8523292131,C,0%,0.0,코드 행,
2019,8523292139,C,0%,0.0,코드 행,
2019,8523292210,C,0%,0.0,코드 행,
2019,8523292220,C,0%,0.0,코드 행,
2019,8523292231,C,0%,0.0,코드 행,
2019,8523292239,C,0%,0.0,코드 행,
2019,8523292911,C,0%,0.0,코드 행,
2019,8523292919,C,0%,0.0,코드 행,
2019,8523292991,C,0%,0.0,코드 행,
2019,8523292992,C,0%,0.0,코드 행,
